mae,rmse,mape,ENCODED_MCT,train_points,eval_points
0.0938223497493625,0.09828640715711778,10.658311716781625,1FAF18BB8F,14,3
0.07723637387638871,0.08025260854846024,13.248091573994634,20CD5C4AB7,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,21348D6015,21,3
0.11356727947269733,0.11773186264497838,21.118405595901244,21373CB273,21,3
0.03650857226944423,0.03730163348817154,4.867809635925897,2143174547,21,3
0.02600052417509861,0.035621954781013404,6.235137691870171,21B52E1F0F,21,3
0.16691623987635393,0.16691674995121417,18.202425286407188,225DC4C12C,21,3
0.034933460212151844,0.03863707346088376,28.025797174182323,2445E4D19D,21,3
0.02576718159130657,0.029423599124892705,4.419756705198382,2485494277,21,3
0.07399099273829708,0.0898764387307825,12.69142242509384,24F5384BB4,18,3
0.050498753178630146,0.05064779726253649,20.199501271452057,255821302B,21,3
0.09930192182723967,0.10955899042407867,32.284114849513976,268A868E38,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,26ACE594E8,21,3
0.18313655159727657,0.1876631417683554,31.41278758100799,2716FFD10A,21,3
0.020249872316858597,0.02226551094458206,4.8560844884553,274F7C9F52,21,3
0.09292309299216894,0.0937199711204683,12.389745732289192,28DC0855AC,21,3
0.20857091291646293,0.2221503388960769,55.37885941993474,2AF934A41E,21,3
0.07224173365889591,0.11444703646310267,81.90263565686222,2BF66155BC,21,3
0.0687569306872736,0.07408589345179267,16.488472586876167,2C72D19DB4,21,3
4.223119952258732e-07,4.252150268964198e-07,7.243773503016694e-05,2C8DAA2BF9,15,3
0.09686765683079183,0.10716737009596368,23.229653916257035,2CF63CC8AA,21,3
0.11274951484862568,0.13321340542973908,19.1808446707006,2E4CDEA048,11,3
0.0004060881084820093,0.0004210648096767254,0.05414508113093457,2E5E8F46A2,21,3
0.07648077058174862,0.09095509120278464,13.277568234760162,2E8B2318F2,21,3
0.07449509433353328,0.07536138402569766,17.864531015235798,2EAE67C0B4,11,3
0.07855088300745523,0.07911165894376347,18.83714220802284,2F190FBDCA,15,3
0.08043942333798393,0.08051589673578027,13.797499714920058,2F2BBD5117,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,2FB475D73E,21,3
0.09136432801577694,0.10242310380045605,21.264453848687815,2FF80BC960,21,3
0.18312093327166093,0.20384441663924466,56.72672672807132,304DF7C3D2,12,3
0.012063227750359432,0.013473137937315166,1.6084303667145912,30623F3257,21,3
0.01254006636805429,0.015205323833741704,3.0072101602048655,3115CB8448,21,3
0.0004060881084820093,0.0004210648096767254,0.05414508113093457,312F1E6B7B,21,3
0.07882401323325246,0.0807048374892866,10.509868431100328,32514851CD,21,3
0.07985479138695499,0.09788168602993036,96.21059203247589,335B38273C,21,3
0.017913649067252607,0.01880442433378504,3.0726670784309786,33706FFD69,21,3
0.02410225135874734,0.024935933470837824,9.640900543498935,33C513E513,15,3
0.016057134463480116,0.017009573053295077,2.754225465433982,3456938AFA,21,3
0.013952376057373391,0.014355761717090723,1.8603168076497854,34ADC7D5B3,11,3
0.08383627043600594,0.11654297274516226,14.38014930291697,3593B2D487,21,3
0.0004117587092229054,0.00042675245420819414,0.044902803622999504,36E3A686C1,21,3
0.09090898829564154,0.09333191849856427,12.903234044581852,36FA50BD7D,9,3
0.05675621495009677,0.09019726440653471,13.283306702849021,378C662D8E,15,3
